id,ticker,title,link,source,published,is_recent,sentiment,category,confidence,word_score,signal,sentiment_source
26d8e3569798,WMT,"ICE enforcement surge led to 668,000 job losses, Brookings says",https://finance.yahoo.com/economy/articles/ice-enforcement-surge-led-668-042559101.html?.tsrc=rss,Yahoo,2026-05-30 04:25:59,True,neutral,,0,0,0.0,lexicon
7cd787a05839,CAT,"Caterpillar, Inc. Stock 12‑Month Price Target Raised to $964.81, Implies 10% Upside - TradingView",https://news.google.com/rss/articles/CBMi1wFBVV95cUxPZ3VBVFpZTU9TX1dkUG51UFVJRE9SZnc0MTFZUUxuMGxVb3M0VUg2MEhCN2h3eUdtMXRVaDdGTjF2eVplU01QalF1cHY5ZWgtLU9yQWMxeHNvLXpWOGRxRVA5SFdhTlRqbkJMZ0ZsWmNrZzM2Y180dkFXbEY1Qk13NC0zZ2wtU1QxZTlVTm5YcmswQUlIWjRGY3M0UWdMeVpENVd2Vnk4aFFQclNOQWpnZ0M0ZVpYZDJkVHVTXzZUa2JGNENVMzMxem5HMUE2YWdLQW9mUm5TZw?oc=5,TradingView,2026-05-30 04:20:00,True,neutral,,0,0,0.0,lexicon
4f89bf3ce5b9,ADBE,Is Adobe’s (ADBE) AI Shopping Edge Quietly Redefining Its Creative Cloud Investment Story?,https://finance.yahoo.com/markets/stocks/articles/adobe-adbe-ai-shopping-edge-041857408.html?.tsrc=rss,Yahoo,2026-05-30 04:18:57,True,neutral,,0,0,0.0,lexicon
0bfcc61806d6,TSLA,Tesla Investors Weigh SpaceX Merger Talk Governance Shifts And AI Impact,https://finance.yahoo.com/markets/stocks/articles/tesla-investors-weigh-spacex-merger-041809923.html?.tsrc=rss,Yahoo,2026-05-30 04:18:09,True,neutral,,0,0,0.0,lexicon
16d6542dac6e,F,"Here's How Ford Stock Performed During Week Of May 25th, 2026 - May 29th, 2026 - Ford Authority",https://news.google.com/rss/articles/CBMilgFBVV95cUxPZDV2OGw1ODFXY0gyam4waDg3SUROQTNMUl84WFlaLTF5QUZ2dEE1NFBrMjVldC1WZld1LTdvclBOUHRnY1M5ZzQxMENNTUhIWjFCY2NMSk9zNVF1dlZDbGVnLWthOGltcmZEUHlRZnV4YUNramt5SGZCRUtxaTZHYjRDdktPT3NVME45c1k3UTZpbEd4Ync?oc=5,Ford Authority,2026-05-30 04:09:43,True,neutral,,0,0,0.0,lexicon
48326b8ac8c4,JPM,JPMorgan chases retail banking’s golden fleece,https://finance.yahoo.com/markets/stocks/articles/jpmorgan-chases-retail-banking-golden-040051893.html?.tsrc=rss,Yahoo,2026-05-30 04:00:51,True,neutral,,0,0,0.0,lexicon
14faeeebfec1,UBER,Uber Technologies vs. DoorDash: Which Technology Stock Is a Better Buy in 2026? - The Motley Fool,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNTi1HaWxEcE9yaTZXRnR3aUJKM1JYME5YX0oyYnl2Ykk0XzJ4MThrUnBDZ1RWczNDNzVPbHdCSjlVc2l1U0FlNUh5c05aNkNKNzJETUg5c2dnc2ZPdlJjX0l5dk94a3JYRlh2aFc3N29hV2lKdnFFV1JmV1BPNFNVWmVyTnFqYmQ1aExOSDZSQW9ZdkVRS0w5b0FpcGxIMzhHVEJjaVBzR1ZVRC1mb0pEbXpzOW9JR2JwVzdXNFd1WFZKNnV4bW52cg?oc=5,The Motley Fool,2026-05-30 03:44:00,True,neutral,,0,0,0.0,lexicon
45840bc558cf,MA,Mastercard’s New York BitLicense Puts Crypto Progress And Valuation In Focus - simplywall.st,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNdkQ5QzBOMUFha3JvS0dJTVpQc2pPTUVrdUZQZEt5UmNrZlpXY0RtM1VXd3ZEMVA5bVp0dGVkMXpDV3hPM1MzMk9CS0dwWXlGOE1jSjJXOWUzNUFjTVMxUkxhX3pYNEFQQ3VtYXByTlRrUUlMbGtDVmctYzFjWDdzSjBYMkhWU2hxaUxqU0xhWkdUa3RHQzlPNTN6M25GQmJybllIcTRjVld1bDBzdV80NnBQcjlfRXpoVENnMFBTZEt0T29iUzlXcjN2ZEYyTU1udlRKUnNn0gHbAUFVX3lxTE5xRlhtZ0k3YVRra0x5bE5seUE4ZVN0UXZtZkw1c3VSWjRCQnNuUDJHZDRMZVlqWUU3LWI2U29BcWdiTTFOdGNsaVJjTnZmMXVjNGNDNG02QXRuX0NBLW80bzJORlBmbmVXY1ZISVJTMTUtTlRBWmNOLWxOZGRLdWpFTDlmUGtoZjNFSnFOS0xrTF9pUlJkSEh2MmlxMGViUXUxM01rek9BQUZWX0taMkdJVGVEb3RIVWh3YXpzZWpwZ0M0X2x6UkhUeWg5b18tSnF1ajJWNlJIUnFVSQ?oc=5,simplywall.st,2026-05-30 03:21:14,True,neutral,,0,0,0.0,lexicon
3b38f2b3d26d,UBER,Uber Technologies vs. DoorDash: Which Technology Stock Is a Better Buy in 2026?,https://www.fool.com/coverage/better-buy/2026/05/29/uber-technologies-vs-doordash-which-technology-stock-is-a-better-buy-in-2026/?.tsrc=rss,Yahoo,2026-05-30 03:04:32,True,neutral,,0,0,0.0,lexicon
4a192bea4d4e,CSCO,Cisco Stock Soars After Earnings. Its DotCom Past Is Coming ’Round Again. - MSN,https://news.google.com/rss/articles/CBMisgFBVV95cUxQRFk5ai1YRWd3YmlnUjUzM1o5Vl9zandWdFp0a2s3eXpkMlJIdDJHY2FJUEFyLWhWLUN4NExZTnVXN3ZpSEdmTVF4OXZjUm83cG9YWkxhQ093UlZobi1Ib1Z0Wm9sWmRvaVBCYVUyM1puUkN2M0p6aTVoTUd6RGV1YTU2c01HQjd2R0E3ZEpuSEU0dzVFTlM0MHRidWg3eDRtVjZZUFpYU3RqZ01RZXN1WHpR?oc=5,MSN,2026-05-30 02:29:49,True,bullish,,0,1,1.0,lexicon
5be21e7ade88,CAT,"JPMorgan, Caterpillar Among 11 Companies To Announce Dividend Increases In June - Seeking Alpha",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNN1F6OURscDdBazYwTldyYkNDWDFKVUp3dlBfQlozNHlXUkFrMHFFb2xNUnRLb2hRakRpa1Zmb3dVTzlOeFdTdWtGb2hOWENoQjIySTQzc3Q4OXpKbWFFM1hkOTE3WXJDdDgxbzd4ZDdUdHBpSlc5VkJocGl4cndZbU9abVBleEhkZGZLbDA2SG5UOGwtTEQySG9wcjJlbWZqVUU0QTg0VUhkdWdhX0ljQ3lzUUVEeVZBdWhF?oc=5,Seeking Alpha,2026-05-30 01:58:02,True,bullish,,0,1,1.0,lexicon
2531bbdf9d73,NKE,"Nike stock suffers, lacks universal icon like Michael Jordan - Fox Business",https://news.google.com/rss/articles/CBMiW0FVX3lxTE54RFYtXzg1QTVRNzE0ajlxN0oxZ0x4WlpaZ0VyS2Z2U01PQTBiMGN1M3VZeTFwd3BDTnA0SzlQZXhwMW5TT0pXenVDNzY5V3NaSzNPODhyb0VDZjA?oc=5,Fox Business,2026-05-30 01:53:27,True,neutral,,0,0,0.0,lexicon
53aa93800209,BA,Susquehanna Bullish on Woodward (WWD) as Aerospace Demand Supports Long-Term Growth,https://finance.yahoo.com/markets/stocks/articles/susquehanna-bullish-woodward-wwd-aerospace-014759852.html?.tsrc=rss,Yahoo,2026-05-30 01:47:59,True,bullish,,0,2,2.0,lexicon
84d1fc9247b9,JPM,Jamie Dimon Says JPMorgan (JPM) Could Spend Up to $20 Billion on an Acquisition,https://finance.yahoo.com/markets/stocks/articles/jamie-dimon-says-jpmorgan-jpm-014441157.html?.tsrc=rss,Yahoo,2026-05-30 01:44:41,True,bullish,,0,1,1.0,lexicon
4f91f173dbd9,CRM,Northland Trims Salesforce (CRM) Valuation Following Earnings Report,https://finance.yahoo.com/markets/stocks/articles/northland-trims-salesforce-crm-valuation-013849252.html?.tsrc=rss,Yahoo,2026-05-30 01:38:49,True,neutral,,0,0,0.0,lexicon
d86cac726117,XOM,Exxon Mobil Corp (XOM) Stock Down 1.2% but Still Overvalued -- GF Score: 64/100 - GuruFocus,https://news.google.com/rss/articles/CBMirgFBVV95cUxQc2dsWDlpVGlvR1RNU191ZXJmaWdsSkRib240aDJ2MHB2dTFwTVBUTDMxYkUwbzdkdVVZU3dCN3FRTWR4OVhtWkhDUUFEdk4ybF9DeExlLThQNk1reHFqaUpuX1l4NTVWSk96dmJqcV9zamRGeWtYclBmT21yb0J2RXBlWHBjOVFSRDhxbVlNY21lV01icE9KanBLNVFSY3FLUmJUWGhSTk5tMzZDN1E?oc=5,GuruFocus,2026-05-30 01:36:11,True,neutral,,0,0,0.0,lexicon
7a6be532ac77,TXN,Texas Instruments director Martin S. Craighead sells $3.2 million in stock - Investing.com,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOcWgyVUxxNW15WDR4dlozT3lEeU1nd0ZtNmdwa2xza0lJbEdTTWpfTzFpRmZkZHl0b3Y5YmZrV3B5aUg4clV6c0dKZ2JvNHZ6eS14OHd0MF9IZk5TWFZUZTZZdC14UTNKWVdHeEVnakRLWGlnR0QzX00zVU1lbGtGS09NbjB3RFBQS2FCVDhzSkNJbDN4YkhrSVV5LWlleFdRaVNCY1JDR0pFZGp0Z2lsTVlWdTFjbUVSZ0RwamdZVU5WLW9MY0FnSE9QaHByWllzZUE?oc=5,Investing.com,2026-05-30 01:17:19,True,neutral,,0,0,0.0,lexicon
f421b6d1bbfd,TXN,"Texas Instruments (NASDAQ: TXN) director sells 10,000 shares of stock - Stock Titan",https://news.google.com/rss/articles/CBMitAFBVV95cUxNaDlfZGlfT2xnLUY4ZC14UWFfcGxtaDI0WkV5SHZVXzdLZ2V3MzIyOFI0Nmc5OVN6QTVMX05hcEFHMzNrcEFwTmpLZTBTWk5DY0Y1Z0J4bDBmcE5fYjRqSG9RdUdRVXhsYVFnT1haTTZZcUFpYjU1T0lzeGJ6eHNpdHhQZkNhSTVwd1M5OGNMYjUzX05lYkJ3RDFOdWZnYVl2X2ExLUhjbFdXVTVqcUNjWjdRMm0?oc=5,Stock Titan,2026-05-30 01:07:25,True,neutral,,0,0,0.0,lexicon
0399bf7cecc0,BLK,How Blackrock Large Cap Core Etf (BLCR) Affects Rotational Strategy Timing - Stock Traders Daily,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOT0FTSjJCTjdkQmNoUGNtQTlvNkpERmZIMTlZS0ZXa0I2WGtVMnpHXzE2QWZld0ZiMGI0c0Vob1VvYXdKbTZkNmpHNEhuUVRIY3E0QTNreEF5bGF1VWdYNURWdFNtaDRDQW93a0xrRHgwNTRqVVNNUFV4UzlkSzcwQUc4azM0eExfSGZhQjBhU3N4OXQzbjhnaXo3RkVLTTZVSnNrVHJyX2NSMHNIclRDNEx6dV9qY1p1MDBHTGtOdXhESU1YbnBMWGF6aE9obFphWmQ0Ulp6al9BdzYxaXNuMzZwWkF5Y0RU?oc=5,Stock Traders Daily,2026-05-30 00:50:02,True,neutral,,0,0,0.0,lexicon
ee29ce9979aa,AAPL,"YMAG Bundles YieldMax’s Magnificent Seven Strategy Into One Ticker, And the NAV Decay Compounds Across All Seven",https://247wallst.com/investing/2026/05/29/ymag-bundles-yieldmaxs-magnificent-seven-strategy-into-one-ticker-and-the-nav-decay-compounds-across-all-seven/?.tsrc=rss,Yahoo,2026-05-30 00:35:21,True,neutral,,0,0,0.0,lexicon
ca69680b77d1,TSLA,"YMAG Bundles YieldMax’s Magnificent Seven Strategy Into One Ticker, And the NAV Decay Compounds Across All Seven",https://247wallst.com/investing/2026/05/29/ymag-bundles-yieldmaxs-magnificent-seven-strategy-into-one-ticker-and-the-nav-decay-compounds-across-all-seven/?.tsrc=rss,Yahoo,2026-05-30 00:35:21,True,neutral,,0,0,0.0,lexicon
08b21cf353a6,XOM,Is Exxon Mobil's Recent Surge Sustainable Amid Middle East Tensions - Kavout,https://news.google.com/rss/articles/CBMipAFBVV95cUxQLV93TVB0b0tHSEpqdHhmSVoxSXdCUEF4MGxtTTdGTHBZTzlkbzRwODU2RjhqUHFDMUNXMi1Lel81Rl9VUTdaRkNsOHEycUlwREk0Szd5VjRFVkJfeFJQYnBrOWpvWUR6ZWxoSWxPaUFUWWpKZWp3QVJYT2xDMkNaLUNYY2pGcDU4QVRaRlpBOHBFSDFHLTR0M0FXMnYtTXM2dHg3MA?oc=5,Kavout,2026-05-30 00:28:44,True,bullish,,0,1,1.0,lexicon
96b7988510fc,GOOGL,1 Stock Slated to Cash In on the SpaceX IPO - The Motley Fool,https://news.google.com/rss/articles/CBMijwFBVV95cUxPZ2hhVUhwbjBTQVhpOGh6ZW0wa3VrVExtbkxYcVJ0RWZuOEVtai11NTRSLTlrMmFQWHZGYUxMSThLZnpvX29pd0liZDVjU1BCWTFYRXNZc0xhX2VSbjVQX21MNVJyeFQyWDRBaDFWQzVkS2ExbS05dVFsbGk3Sk9WVjRZYlVocFh1QzhMV2kyRQ?oc=5,The Motley Fool,2026-05-30 00:23:00,True,neutral,,0,0,0.0,lexicon
0932019baac5,MS,Morgan Stanley resets MongoDB stock price target after earnings,https://www.thestreet.com/investing/stocks/morgan-stanley-raises-mongodb-stock-price-target-after-earnings?.tsrc=rss,Yahoo,2026-05-30 00:03:00,True,neutral,,0,0,0.0,lexicon
d17a79f4e0f8,AVGO,Here’s What Top Analysts Expect from Broadcom Stock (AVGO) Ahead of Q2 Earnings on June 3 - TipRanks,https://news.google.com/rss/articles/CBMitwFBVV95cUxNN3dQVkRCQ3prMFFESlRFSFo2aHJUczdpY3Q2bVg3Y09Ra0luLVpTVUFNMzBwN3pHc2tSc3pTR0JjeXVNVjhwMXAzTWl2S0dwMDh4ZDJVc2kxTnJ0M2tlckRyMDVUTVdQdjdDNzEtV3hkMG1ielVYaDNzUWNKVTJOT1lYWm5PSXpONVgyTFdRQ2R2SWVacnhCY3pHT2RyNkI4R2VaRndfZWF6Vk5iY3ppR2pzaDJOTGM?oc=5,TipRanks,2026-05-29 23:53:05,True,neutral,,0,0,0.0,lexicon
2164416290a7,AAPL,"Stock Market Today, May 29: Microsoft Rises as $37 Billion AI Run Rate Highlights Cloud Growth",https://www.fool.com/coverage/stock-market-today/2026/05/29/stock-market-today-may-29-microsoft-rises-as-usd37-billion-ai-run-rate-highlights-cloud-growth/?.tsrc=rss,Yahoo,2026-05-29 23:48:43,True,bullish,,0,2,2.0,lexicon
629e9d9f0d2c,NKE,"U.S. launches third Vietnam trade probe, raising risk of fresh tariffs",https://finance.yahoo.com/economy/policy/articles/u-launches-third-vietnam-trade-233837136.html?.tsrc=rss,Yahoo,2026-05-29 23:38:37,True,bearish,,0,-1,-1.0,lexicon
52ce3d95cf86,PYPL,"PayPal Holdings, Inc. (PYPL) Stock Price, News, Quote & History - Yahoo! Finance Canada",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBYRGR3bE41TGdCQUwxekpleEFtM1dMaWs5SXpjTlhLa1U0Y1FIbDRhTDJHOWhSV0VoeWhYU2VSdWRKQnU0VkxtNm9SSFo3MThSdWc?oc=5,Yahoo! Finance Canada,2026-05-29 23:19:26,True,neutral,,0,0,0.0,lexicon
991796234af9,BRK-B,Higher-for-Longer Interest Rates Are Turning Berkshire Hathaway's Cash Hoard Into an Earnings Engine. - The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxQdUxtR2FJTGxLSXB4WS1MUFFycE1uU2hNa3VOU21KOGhadEVaZ2JtMnB4NDlZaGI3T19PRVlLMF9JRlRGYVpwaF83WVhndGw0MWl6Yzh4c0FZb0laWUNPbGhKdlZjNUxMUkxMeVduRzAzOFpXam93YVJiM0xYdVBOYU1CR3otcVdLUHJoaXZISEhnNUFsTk1pUQ?oc=5,The Motley Fool,2026-05-29 23:15:00,True,neutral,,0,0,0.0,lexicon
0fc84d75969a,BA,"Boeing Secures New Contracts Worth Over $700M From Air Force, Defense Logistics Agency",https://stocktwits.com/news-articles/markets/equity/boeing-defense-contracts-air-force-defense-logistics-agency/cZgjPgxReM6?.tsrc=rss,Yahoo,2026-05-29 23:10:58,True,neutral,,0,0,0.0,lexicon
c9446eb5a7a1,DIS,Family Offices Bypass Private Equity and Go Direct,https://finance.yahoo.com/m/c2263933-1534-3339-88a0-9f74427b8bd7/family-offices-bypass-private.html?.tsrc=rss,Yahoo,2026-05-29 23:08:00,True,neutral,,0,0,0.0,lexicon
d27b47964478,MU,Family Offices Bypass Private Equity and Go Direct,https://finance.yahoo.com/m/c2263933-1534-3339-88a0-9f74427b8bd7/family-offices-bypass-private.html?.tsrc=rss,Yahoo,2026-05-29 23:08:00,True,neutral,,0,0,0.0,lexicon
868ec9eec92a,AVGO,Family Offices Bypass Private Equity and Go Direct,https://finance.yahoo.com/m/c2263933-1534-3339-88a0-9f74427b8bd7/family-offices-bypass-private.html?.tsrc=rss,Yahoo,2026-05-29 23:08:00,True,neutral,,0,0,0.0,lexicon
7d66a07884ff,QCOM,Nvidia Dropped a Cryptic Clue About Its Next Big Move Ahead of GTC Event,https://finance.yahoo.com/m/f5a32c5f-3548-3659-81f4-93968d4fbad5/nvidia-dropped-a-cryptic-clue.html?.tsrc=rss,Yahoo,2026-05-29 23:07:00,True,neutral,,0,0,0.0,lexicon
4f5381034c4d,AMD,Nvidia Dropped a Cryptic Clue About Its Next Big Move Ahead of GTC Event,https://finance.yahoo.com/m/f5a32c5f-3548-3659-81f4-93968d4fbad5/nvidia-dropped-a-cryptic-clue.html?.tsrc=rss,Yahoo,2026-05-29 23:07:00,True,neutral,,0,0,0.0,lexicon
f0fcb44422cf,TXN,Texas Instruments Inc (TXN) Stock Down 3.3% but Still Overvalued -- GF Score: 81/100 - GuruFocus,https://news.google.com/rss/articles/CBMixAFBVV95cUxOektYLXpOcTNad1dBQ3VOeUdxdTlFeGJwdm92QjhhWUd3UGlRZVktbTRqU0Z3UnhaaGZxRVYxQVFyVlFDTmFqdlc0SVp4VEYwSzBLYng3eHc5TEphb2U1LUNBbi1LNlYwMGNXR1N6RmdlZ3ItWEtRZXdPS3NFdFEwWm1uZExKS3hYSTE4cXNXZVpHTE1xWlJQaU0xbFFJc01YWk5DaUN3dlowdWNnS3dOTzJ0bktLc2FnWGpFb2gzMk1RYUdk?oc=5,GuruFocus,2026-05-29 23:06:59,True,neutral,,0,0,0.0,lexicon
7e98eb963d45,AVGO,What to Know About This Fund's $4.8 Million e.l.f. Beauty Exit After a Tough Year,https://www.fool.com/coverage/filings/2026/05/29/what-to-know-about-this-fund-s-usd4-8-million-e-l-f-beauty-exit-after-a-tough-year/?.tsrc=rss,Yahoo,2026-05-29 23:05:06,True,neutral,,0,0,0.0,lexicon
446d307aecac,WMT,Walmart and 5 More Consumer Stocks to Buy After a Solid Retail Earnings Season - Barron's,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQekEwN2dVNEE2OU9ETkRZQmk1OTFid01rdHRlRjhfV3NxX3lPMW40Q3l5OFFna0FKUzFHeEkwb0UyUVh0bEs5Tm1Qb1lmemlOczRJX29jd1ZXRnJBSVJsQkJ1SjlxQVpRRy1tV0tOd0JYeUdFWS1KRU1CWG5aSWEyUGk4OGQ3ZXlEQ3EzY0RBOGVjRHJfVkxxOXhJNFVpc2hfUk4zRm1DeFlzZko3SlZRRGsxQkQyNWJoQVNyMGRUTHl6UQ?oc=5,Barron's,2026-05-29 23:03:00,True,neutral,,0,0,0.0,lexicon
2ed5b7b9266b,CVX,Chevron Weighs Tengiz Setback Against Greek Offshore Growth Potential,https://finance.yahoo.com/sectors/energy/articles/chevron-weighs-tengiz-setback-against-230248996.html?.tsrc=rss,Yahoo,2026-05-29 23:02:48,True,bullish,,0,1,1.0,lexicon
90e74c2d3cb9,V,Visa vs. Mastercard Stock: Using Barchart Data to Pick the Best Payments Giant Now - Barchart.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxONXNjc2s2c3FnUjZIZEk0SXVqUjZMMDFwQ28tdHJNMC1sTkdYbkZPbmdKYTBPbXhjYlphaDhTVnItMUE5MDVaa2VybTRnSkFyc19IUUJ6ejFQMzVmelBlU3dhcm1pMDdzN2RpQWJVaTFlR2E4QU5qSXlwQlp0cXM0QmJHNUFMcU9VdzlTSS15MWNua1J5VjBEV1ZTeW5raEdqVkRZa1NIZHBFUVFZSzQ4ZmJnUGMwQWRvcHExZndkU05QUQ?oc=5,Barchart.com,2026-05-29 23:00:02,True,neutral,,0,0,0.0,lexicon
0322058d402a,MA,Visa vs. Mastercard Stock: Using Barchart Data to Pick the Best Payments Giant Now,https://www.barchart.com/story/news/2209829/visa-vs-mastercard-stock-using-barchart-data-to-pick-the-best-payments-giant-now?.tsrc=rss,Yahoo,2026-05-29 23:00:02,True,neutral,,0,0,0.0,lexicon
45043a1103f7,MA,Visa vs. Mastercard Stock: Using Barchart Data to Pick the Best Payments Giant Now - Barchart.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxONXNjc2s2c3FnUjZIZEk0SXVqUjZMMDFwQ28tdHJNMC1sTkdYbkZPbmdKYTBPbXhjYlphaDhTVnItMUE5MDVaa2VybTRnSkFyc19IUUJ6ejFQMzVmelBlU3dhcm1pMDdzN2RpQWJVaTFlR2E4QU5qSXlwQlp0cXM0QmJHNUFMcU9VdzlTSS15MWNua1J5VjBEV1ZTeW5raEdqVkRZa1NIZHBFUVFZSzQ4ZmJnUGMwQWRvcHExZndkU05QUQ?oc=5,Barchart.com,2026-05-29 23:00:02,True,neutral,,0,0,0.0,lexicon
543fa2777a4b,V,Visa vs. Mastercard Stock: Using Barchart Data to Pick the Best Payments Giant Now,https://www.barchart.com/story/news/2209829/visa-vs-mastercard-stock-using-barchart-data-to-pick-the-best-payments-giant-now?.tsrc=rss,Yahoo,2026-05-29 23:00:02,True,neutral,,0,0,0.0,lexicon
bb3a9b26cb48,GS,"Goldman Sachs Hits Record High, Leads 15 Newcomers To Best Growth Stock Lists - Investor's Business Daily",https://news.google.com/rss/articles/CBMisgFBVV95cUxPYUxKSzh3anlGYnU5cTQ3TWVYQ0N6UWZKRE5BamdRNmNtZlhiOVhWWWVYQmpqZ2l5ZG44czNlOW84LUF6eGpOZjU0UllIVFpXekI2a0xjcVN4TTdVTno3Tnhrc3F5b3FVXzZNWG1kRXV6ZVl0N0ZGVk96Nlh4RU1PN3hKY0JiMzFpaFRZZzlQdEJKM2hjMkVySmlvTjJ3ZzdsUWRhNEZfWGl1QUZwY3h3VWx3?oc=5,Investor's Business Daily,2026-05-29 22:49:00,True,bullish,,0,2,2.0,lexicon
3195f6fc115c,JPM,Why PAR Technology (PAR) Shares Are Trading Lower Today,https://finance.yahoo.com/markets/stocks/articles/why-par-technology-par-shares-224838780.html?.tsrc=rss,Yahoo,2026-05-29 22:48:38,True,neutral,,0,0,0.0,lexicon
4f42942a41f0,BRK-B,Higher-for-Longer Interest Rates Are Turning Berkshire Hathaway's Cash Hoard Into an Earnings Engine.,https://www.fool.com/investing/2026/05/29/higher-for-longer-interest-rates-are-turning-berks/?.tsrc=rss,Yahoo,2026-05-29 22:35:00,True,neutral,,0,0,0.0,lexicon
77086ac8ead7,AAPL,"Apple (AAPL) director Levinson sells 50,000 shares and gifts 65,000 more - Stock Titan",https://news.google.com/rss/articles/CBMipgFBVV95cUxQRHFjaVFRMng1alFFdXh2NEFuZDlzY1JKUGNMN29tVEJLX243TFJFVWZkWklvdlVuT2ZjYnBMekZSYThCaGQtZkhCN0RLdGRmVjhMYnViMGM5bjJUYk9OcmpGbkdQV0pYMzlONVpTT1lpcFJpZlFub3FQWUNDdXdJYk1UMnBlNDNpYWNTSTBuTE9PME9XZ3ZyUmw3QTIzdk1feWtSNFV3?oc=5,Stock Titan,2026-05-29 22:30:27,True,neutral,,0,0,0.0,lexicon
9a5cd995b5a8,WMT,"Nvidia Continues to Be the Core Engine of AI, Says Analyst. Plus, Walmart and 4 More Stocks.",https://finance.yahoo.com/m/2332a61a-93a9-3b27-b323-ad2fd2ca6eb8/nvidia-continues-to-be-the.html?.tsrc=rss,Yahoo,2026-05-29 22:25:00,True,neutral,,0,0,0.0,lexicon
378079cb07bf,GM,Why Did GM Stock Slip After a Six-Session Rally - Kavout,https://news.google.com/rss/articles/CBMiigFBVV95cUxNLXZSbTFVZnZDbkgzYVl6bkJMQ2tiZ08zN0lzVk9ONHBLQzlLM1VVUWpqQUw1UnpMWHJMRlBkMjg0TUttMWVjWUdwSUJwSmM5MjQtRWx3VXZ1R2ZyLW1wNW5zY092aWRpdnVXZGJQNmNRdWNEV1EyemtQT0owbjB3WG9qQXg1aXN4ZHc?oc=5,Kavout,2026-05-29 22:05:06,True,bullish,,0,1,1.0,lexicon
31c9194d4308,PYPL,"PayPal Holdings, Inc. (PYPL.VI) Stock Price, News, Quote & History - Yahoo! Finance Canada",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9XdmlmZHVCcnA3R2dIWm42U0lEOThvd2lJOVhiNWVaN29KRERJQTlzTnB3WFhOM2NtdnB4SGhYcFJ5amNOdDZ3RVJPY3cyUTQzeFhJTVh3?oc=5,Yahoo! Finance Canada,2026-05-29 22:01:34,True,neutral,,0,0,0.0,lexicon
98228f2c4df4,ORCL,"As Nvidia, Oracle And Amazon Pour Billions Into AI, Wall Street Is Quietly Hedging For Trouble",https://finance.yahoo.com/markets/options/articles/nvidia-oracle-amazon-pour-billions-220125805.html?.tsrc=rss,Yahoo,2026-05-29 22:01:25,True,neutral,,0,0,0.0,lexicon
a43076801d74,TSLA,"Stock Market Today, May 29: Rivian Automotive Jumps on R2 SUV Launch Confirmation",https://www.fool.com/coverage/stock-market-today/2026/05/29/stock-market-today-may-29-rivian-automotive-jumps-on-r2-suv-launch-confirmation/?.tsrc=rss,Yahoo,2026-05-29 21:53:16,True,bullish,,0,1,1.0,lexicon
b41834c221a8,NFLX,Highlights: What Betamax Teaches Us About AI – The Business of Entertainment: 2nd Princeton CorpGov Forum,https://finance.yahoo.com/sectors/technology/articles/highlights-betamax-teaches-us-ai-215147663.html?.tsrc=rss,Yahoo,2026-05-29 21:51:47,True,neutral,,0,0,0.0,lexicon
0bf1be948b72,DIS,Highlights: What Betamax Teaches Us About AI – The Business of Entertainment: 2nd Princeton CorpGov Forum,https://finance.yahoo.com/sectors/technology/articles/highlights-betamax-teaches-us-ai-215147663.html?.tsrc=rss,Yahoo,2026-05-29 21:51:47,True,neutral,,0,0,0.0,lexicon
852d749fba98,MSFT,One Reason I Can’t Stop Buying Microsoft Stock - 24/7 Wall St.,https://news.google.com/rss/articles/CBMikwFBVV95cUxPNk93akFNWTZlWV9JSHI1UkdibEJIa1l1Zkh2bGZhajYwZk9MNzNnNWQtdEZRWEw4QjlVVXRXZ184VnBCYW42ZUw4Um0tbnV2VGhvN0NkMkx6bnNQeVc1WXBSZEZVX3l4Z1lzR0ZhamNEOE1kZnRiaC01YmdRVnFaRmtCblJEYWR1R2UwVzVMc09PRmM?oc=5,24/7 Wall St.,2026-05-29 21:48:37,True,neutral,,0,0,0.0,lexicon
9ee4c39537ee,BAC,Bank of America Could Be a Bargain After Strong Q1 Earnings - 24/7 Wall St.,https://news.google.com/rss/articles/CBMipgFBVV95cUxNY21ZSi1rXzg5RHVSX1U2Z3hJMEZrTUxHR1lhM05wS2dzLThNdE1BMTl2bS1kb1ktdVFGM1RCT0tNTWZTSTNUSDhUQS0xODl4OW1IVmV2ajZKYXZWTmgyamFtY1JUVUl2bHMyY2RyQVJTZzVQY1ZDakpiNjZDaG5pWFRzaE01c2M4UkxlZjM2TTEwQjNrRUZGOUIyNTQwazdjT2wtT3BR?oc=5,24/7 Wall St.,2026-05-29 21:48:10,True,bullish,,0,1,1.0,lexicon
